ems_id,monitoring_location,date,nh3,ph,temp_ems,month,temp_monthly,temp,temp_source,wqg_limit,exceeds,station
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1987-09-08,0.039,8.1,NA,9,13.11209086694483,13.11209086694483,monthly_climatology,0.8809105392244571,FALSE,D/S Houston STP Outfall
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1984-07-03,0.014,7.7,NA,7,18.159218691588784,18.159218691588784,monthly_climatology,1.7566306957337423,FALSE,D/S Houston Sewage (2.4 km)
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1975-05-20,0.013,7.4,7.5,5,8.656101618705035,7.5,measured,1.8919349202211992,FALSE,D/S Houston Sewage (2.4 km)
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1983-11-14,0.005,7.5,NA,11,0.9454739776951667,0.9454739776951667,monthly_climatology,2.052849769708623,FALSE,D/S Houston Sewage (2.4 km)
0400297,BULKLEY RIVER U/S HOUSTON STP,1986-08-11,0.005,7.8,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,1.4936569288813006,FALSE,U/S Houston STP
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-08-13,0.051,7.22,17.1,8,18.262268041237114,17.1,measured,1.8794460403130064,FALSE,D/S Houston STP Outfall
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1989-07-31,0.05,7.9,NA,7,18.159218691588784,18.159218691588784,monthly_climatology,1.276743798945211,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1992-07-27,0.007,8,NA,7,18.159218691588784,18.159218691588784,monthly_climatology,1.0753007607954939,FALSE,U/S Houston STP
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1990-06-26,0.009,7.9,NA,6,14.85150622406639,14.85150622406639,monthly_climatology,1.2989196013571136,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1990-07-03,0.005,7.7,NA,7,18.159218691588784,18.159218691588784,monthly_climatology,1.7566306957337423,FALSE,U/S Houston STP
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1999-07-14,0.04,7.6,13.6,7,18.159218691588784,13.6,measured,1.8014652334913068,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,2000-08-14,0.04,7.1,14.4,8,18.262268041237114,14.4,measured,1.7796770197617007,FALSE,U/S Houston STP
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-03-19,0.222,7.5,NA,3,0.38433522727272784,0.38433522727272784,monthly_climatology,2.0696219281793082,FALSE,D/S Houston Sewage (2.4 km)
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1987-08-16,0.009,8.2,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,0.6867911832942025,FALSE,D/S Houston STP Outfall
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1989-08-21,0.022,8.3,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,0.5529526366299599,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1995-02-09,0.005,7.4,NA,2,0.25514467876409996,0.25514467876409996,monthly_climatology,2.0724247354360985,FALSE,U/S Houston STP
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-09-15,0.02,8,NA,9,13.11209086694483,13.11209086694483,monthly_climatology,1.1023879572092625,FALSE,D/S Houston Sewage (2.4 km)
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-01-07,0.417,7.3,NA,1,0.2645200892857143,0.2645200892857143,monthly_climatology,2.071233976821508,FALSE,D/S Houston Sewage (2.4 km)
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1992-08-10,0.066,8,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,1.0674037322644578,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-12-15,0.015,7.17,0.1,12,0.26334338647134853,0.1,measured,2.0754210628655243,FALSE,U/S Houston STP
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-11-17,0.13,7.33,1.7,11,0.9454739776951667,1.7,measured,2.0291668405385144,FALSE,U/S Houston STP
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2000-11-15,0.02,7.12,1.1,11,0.9454739776951667,1.1,measured,2.0449109249718953,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1995-10-11,0.005,7.3,NA,10,6.969175675675677,6.969175675675677,monthly_climatology,1.9011263979322854,FALSE,U/S Houston STP
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-12-10,0.488,7.1,NA,12,0.26334338647134853,0.26334338647134853,monthly_climatology,2.069982961953374,FALSE,D/S Houston Sewage (2.4 km)
0400297,BULKLEY RIVER U/S HOUSTON STP,1998-11-17,0.005,6.75,-0.1,11,0.9454739776951667,-0.1,measured,NA,NA,U/S Houston STP
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1992-07-27,0.083,8,NA,7,18.159218691588784,18.159218691588784,monthly_climatology,1.0753007607954939,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1990-06-26,0.005,7.8,NA,6,14.85150622406639,14.85150622406639,monthly_climatology,1.5328087497219105,FALSE,U/S Houston STP
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-02-11,0.247,7.8,NA,2,0.25514467876409996,0.25514467876409996,monthly_climatology,1.7718124203490506,FALSE,D/S Houston Sewage (2.4 km)
0400297,BULKLEY RIVER U/S HOUSTON STP,2000-11-15,0.03,8.18,1.2,11,0.9454739776951667,1.2,measured,0.8216355729726723,FALSE,U/S Houston STP
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1987-03-26,0.086,7.8,NA,3,0.38433522727272784,0.38433522727272784,monthly_climatology,1.768497455032019,FALSE,D/S Houston Sewage (2.4 km)
0400297,BULKLEY RIVER U/S HOUSTON STP,1987-09-14,0.011,8,NA,9,13.11209086694483,13.11209086694483,monthly_climatology,1.1023879572092625,FALSE,U/S Houston STP
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1988-09-12,0.034,7.7,NA,9,13.11209086694483,13.11209086694483,monthly_climatology,1.8103463844457255,FALSE,D/S Houston STP Outfall
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1999-05-18,0.1,7.44,6.2,5,8.656101618705035,6.2,measured,1.9192733657975494,FALSE,D/S Houston STP Outfall
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-10-08,0.09,7.9,NA,10,6.969175675675677,6.969175675675677,monthly_climatology,1.3788898865655372,FALSE,D/S Houston Sewage (2.4 km)
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1983-10-06,0.051,8.1,NA,10,6.969175675675677,6.969175675675677,monthly_climatology,0.9222821830883032,FALSE,D/S Houston Sewage (2.4 km)
0400297,BULKLEY RIVER U/S HOUSTON STP,1988-08-16,0.005,7.9,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,1.267302262540886,FALSE,U/S Houston STP
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1984-02-06,0.201,7.5,NA,2,0.25514467876409996,0.25514467876409996,monthly_climatology,2.073561026501383,FALSE,D/S Houston Sewage (2.4 km)
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1975-06-25,0.068,7.5,12,6,14.85150622406639,12,measured,1.8187362677604881,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1990-07-09,0.008,7.7,NA,7,18.159218691588784,18.159218691588784,monthly_climatology,1.7566306957337423,FALSE,U/S Houston STP
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-11-06,0.106,7.7,NA,11,0.9454739776951667,0.9454739776951667,monthly_climatology,2.054612798601313,FALSE,D/S Houston Sewage (2.4 km)
